JOAQUIM GOMES-AL,,,,,AL,,,,"907,98",,,,,,-,,,,,,"907,98",,,,,,,"9.414,94",,,,,,,,
JUNDIA-AL,,,,,AL,,,,"698,44",,,,,,-,,,,,,"698,44",,,,,,,"7.242,24",,,,,,,,
JUNQUEIRO-AL,,,,,AL,,,,"907,98",,,,,,-,,,,,,"907,98",,,,,,,"9.414,94",,,,,,,,
MACEIO-AL,,,,,AL,,,,"71.183,69",,,,,,"16.361,02",,,,,,"87.544,71",,,,,,,"1.190.458,84",,,,,,,,
MARAGOGI-AL,,,,,AL,,,,"907,98",,,,,,-,,,,,,"907,98",,,,,,,"9.414,94",,,,,,,,
MARECHAL DEODORO-AL,,,,,AL,,,,"106.242,27",,,,,,"100.060,05",,,,,,"206.302,32",,,,,,,"2.801.979,83",,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,AL,,,,"942,90",,,,,,-,,,,,,"942,90",,,,,,,"9.777,07",,,,,,,,
MESSIAS-AL,,,,,AL,,,,"733,37",,,,,,-,,,,,,"733,37",,,,,,,"7.604,36",,,,,,,,
MURICI-AL,,,,,AL,,,,"942,90",,,,,,-,,,,,,"942,90",,,,,,,"9.777,07",,,,,,,,
NOVO LINO-AL,,,,,AL,,,,"733,37",,,,,,-,,,,,,"733,37",,,,,,,"7.604,36",,,,,,,,
PARIPUEIRA-AL,,,,,AL,,,,"698,44",,,,,,"7.645,84",,,,,,"8.344,28",,,,,,,"115.883,72",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,AL,,,,"768,29",,,,,,-,,,,,,"768,29",,,,,,,"7.966,48",,,,,,,,
PENEDO-AL,,,,,AL,,,,"1.152,43",,,,,,-,,,,,,"1.152,43",,,,,,,"11.949,75",,,,,,,,
PIACABUCU-AL,,,,,AL,,,,"838,13",,,,,,-,,,,,,"838,13",,,,,,,"8.690,69",,,,,,,,
PILAR-AL,,,,,AL,,,,"226.006,42",,,,,,"145.143,44",,,,,,"371.149,86",,,,,,,"4.207.068,56",,,,,,,,
PINDOBA-AL,,,,,AL,,,,"698,44",,,,,,-,,,,,,"698,44",,,,,,,"7.242,24",,,,,,,,
PORTO CALVO-AL,,,,,AL,,,,"907,98",,,,,,-,,,,,,"907,98",,,,,,,"9.414,94",,,,,,,,
PORTO DE PEDRAS-AL,,,,,AL,,,,"733,37",,,,,,-,,,,,,"733,37",,,,,,,"7.604,36",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,AL,,,,"873,06",,,,,,-,,,,,,"873,06",,,,,,,"9.052,83",,,,,,,,
RIO LARGO-AL,,,,,AL,,,,"14.254,01",,,,,,"8.450,51",,,,,,"22.704,52",,,,,,,"223.289,80",,,,,,,,
ROTEIRO-AL,,,,,AL,,,,"1.149,44",,,,,,"290,89",,,,,,"1.440,33",,,,,,,"15.436,49",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,AL,,,,"698,44",,,,,,-,,,,,,"698,44",,,,,,,"7.242,24",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,AL,,,,"733,37",,,,,,-,,,,,,"733,37",,,,,,,"7.604,36",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,AL,,,,"907,98",,,,,,-,,,,,,"907,98",,,,,,,"9.414,94",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,AL,,,,"977,82",,,,,,-,,,,,,"977,82",,,,,,,"10.139,15",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,AL,,,,"324.014,12",,,,,,"226.918,49",,,,,,"550.932,61",,,,,,,"5.974.845,63",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,AL,,,,"698,44",,,,,,-,,,,,,"698,44",,,,,,,"7.242,24",,,,,,,,
SATUBA-AL,,,,,AL,,,,"54.378,13",,,,,,"34.578,34",,,,,,"88.956,47",,,,,,,"545.865,03",,,,,,,,
TEOTONIO VILELA-AL,,,,,AL,,,,"1.047,67",,,,,,-,,,,,,"1.047,67",,,,,,,"10.863,40",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,AL,,,,"1.152,43",,,,,,-,,,,,,"1.152,43",,,,,,,"11.949,75",,,,,,,,
VICOSA-AL,,,,,AL,,,,"942,90",,,,,,-,,,,,,"942,90",,,,,,,"9.777,07",,,,,,,,
ALAGOAS TOTAL,,,,,,,,,"1.536.838,95",,,,,,"644.192,45",,,,,,"2.181.031,40",,,,,,,"28.739.710,92",,,,,,,,
ANAMA-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
ANORI-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
AUTAZES-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
BERURI-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
CAREIRO-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
COARI-AM,,,,,AM,,,,"1.623.283,15",,,,,,"1.517.786,77",,,,,,"3.141.069,92",,,,,,,"40.080.150,40",,,,,,,,
CODAJAS-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
IRANDUBA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
ITACOATIARA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
ITAPIRANGA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
MANACAPURU-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
MANAQUIRI-AM,,,,,AM,,,,-,,,,,,"2.026,58",,,,,,"2.026,58",,,,,,,"25.826,79",,,,,,,,
MANAUS-AM,,,,,AM,,,,"739.964,87",,,,,,"99.902,12",,,,,,"839.866,99",,,,,,,"13.469.251,49",,,,,,,,
PARINTINS-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
SILVES-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
URUCARA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
URUCURITUBA-AM,,,,,AM,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
AMAZONAS TOTAL,,,,,,,,,"2.363.248,02",,,,,,"1.695.676,94",,,,,,"4.058.924,96",,,,,,,"54.391.462,53",,,,,,,,
LARANJAL DO JARI-AP,,,,,AP,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
MACAPA-AP,,,,,AP,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
MAZAGAO-AP,,,,,AP,,,,-,,,,,,"7.089,11",,,,,,"7.089,11",,,,,,,"73.474,79",,,,,,,,
AMAPA TOTAL,,,,,,,,,-,,,,,,"21.267,33",,,,,,"21.267,33",,,,,,,"220.424,37",,,,,,,,
ACAJUTIBA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
ADUSTINA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
AGUA FRIA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
AIQUARA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ALAGOINHAS-BA,,,,,BA,,,,"187.553,89",,,,,,"116.376,89",,,,,,"303.930,78",,,,,,,"3.900.426,02",,,,,,,,
AMARGOSA-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
AMELIA RODRIGUES-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
ANAGE-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
ANGUERA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ANTAS-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
ANTONIO CARDOSO-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
APORA-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
APUAREMA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ARACAS-BA,,,,,BA,,,,"217.031,16",,,,,,"104.061,13",,,,,,"321.092,29",,,,,,,"3.781.225,57",,,,,,,,
ARACI-BA,,,,,BA,,,,"98,38",,,,,,-,,,,,,"98,38",,,,,,,"1.117,78",,,,,,,,
ARAMARI-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ARATUIPE-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
BAIXA GRANDE-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
BANZAE-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
BARRA DO CHOCA-BA,,,,,BA,,,,"98,38",,,,,,-,,,,,,"98,38",,,,,,,"1.117,78",,,,,,,,
BARROCAS-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELO CAMPO-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
BIRITINGA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
BOA NOVA-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
BREJOES-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
CAATIBA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
CACHOEIRA-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
CAEM-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
CAETANOS-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
CAMACARI-BA,,,,,BA,,,,"235,39",,,,,,"61,81",,,,,,"297,20",,,,,,,"3.366,81",,,,,,,,
CANDEAL-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
CANDEIAS-BA,,,,,BA,,,,"190.750,13",,,,,,"284.963,03",,,,,,"475.713,16",,,,,,,"5.487.265,49",,,,,,,,
CANDIDO SALES-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
CANSANCAO-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
CANUDOS-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
CAPIM GROSSO-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
CARDEAL DA SILVA-BA,,,,,BA,,,,"121.331,62",,,,,,"39.658,73",,,,,,"160.990,35",,,,,,,"1.939.138,15",,,,,,,,
CASTRO ALVES-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
CATU-BA,,,,,BA,,,,"211.850,02",,,,,,"124.734,34",,,,,,"336.584,36",,,,,,,"4.165.734,50",,,,,,,,
CICERO DANTAS-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
CIPO-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
CONCEICAO DO COITE-BA,,,,,BA,,,,"104,73",,,,,,-,,,,,,"104,73",,,,,,,"1.189,91",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
CONDE-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"1.005,97",,,,,,,,
CORACAO DE MARIA-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
CORONEL JOAO SA-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
CRAVOLANDIA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
CRISOPOLIS-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,BA,,,,"101,56",,,,,,-,,,,,,"101,56",,,,,,,"1.153,84",,,,,,,,
DARIO MEIRA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
DIAS D'AVILA-BA,,,,,BA,,,,"98,38",,,,,,-,,,,,,"98,38",,,,,,,"1.117,78",,,,,,,,
DOM MACEDO COSTA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ELISIO MEDRADO-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ENCRUZILHADA-BA,,,,,BA,,,,"92,04",,,,,,-,,,,,,"92,04",,,,,,,"1.045,66",,,,,,,,
ENTRE RIOS-BA,,,,,BA,,,,"204.462,91",,,,,,"139.940,51",,,,,,"344.403,42",,,,,,,"4.326.055,34",,,,,,,,
ESPLANADA-BA,,,,,BA,,,,"459.869,86",,,,,,"296.646,13",,,,,,"756.515,99",,,,,,,"9.005.255,03",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,BA,,,,"101,56",,,,,,-,,,,,,"101,56",,,,,,,"1.153,84",,,,,,,,
FATIMA-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
FEIRA DE SANTANA-BA,,,,,BA,,,,"126,95",,,,,,-,,,,,,"126,95",,,,,,,"1.442,32",,,,,,,,
GAVIAO-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
GLORIA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
HELIOPOLIS-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
IACU-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
IBIQUERA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICHU-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
INHAMBUPE-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
IPECAETA-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
IPIRA-BA,,,,,BA,,,,"104,73",,,,,,-,,,,,,"104,73",,,,,,,"1.189,91",,,,,,,,
IRAJUBA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
IRARA-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
ITABERABA-BA,,,,,BA,,,,"104,73",,,,,,-,,,,,,"104,73",,,,,,,"1.189,91",,,,,,,,
ITAGI-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
ITAMBE-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
ITANAGRA-BA,,,,,BA,,,,"79.469,71",,,,,,"14.383,50",,,,,,"93.853,21",,,,,,,"1.192.967,49",,,,,,,,
ITAPARICA-BA,,,,,BA,,,,"2.953,68",,,,,,"181.018,52",,,,,,"183.972,20",,,,,,,"1.907.727,81",,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,"104,73",,,,,,-,,,,,,"104,73",,,,,,,"1.189,91",,,,,,,,
ITAPICURU-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
ITAQUARA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
ITARANTIM-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
ITATIM-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
ITIRUCU-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
ITIUBA-BA,,,,,BA,,,,"92,04",,,,,,-,,,,,,"92,04",,,,,,,"1.045,66",,,,,,,,
JACOBINA-BA,,,,,BA,,,,"111,08",,,,,,-,,,,,,"111,08",,,,,,,"1.262,02",,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,"98,38",,,,,,-,,,,,,"98,38",,,,,,,"1.117,78",,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
JANDAIRA-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
JEQUIE-BA,,,,,BA,,,,"126,95",,,,,,-,,,,,,"126,95",,,,,,,"1.442,32",,,,,,,,
JEREMOABO-BA,,,,,BA,,,,"92,04",,,,,,-,,,,,,"92,04",,,,,,,"1.045,66",,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
JITAUNA-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
LAJE-BA,,,,,BA,,,,"79,34",,,,,,-,,,,,,"79,34",,,,,,,"901,44",,,,,,,,
LAJEDINHO-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
LAMARAO-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,"120,60",,,,,,-,,,,,,"120,60",,,,,,,"1.370,21",,,,,,,,
MACAJUBA-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
MACARANI-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,"698.647,28",,,,,,"833.340,66",,,,,,"1.531.987,94",,,,,,,"20.975.288,77",,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
MAIRI-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,"76,17",,,,,,-,,,,,,"76,17",,,,,,,"865,36",,,,,,,,
MARACAS-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,"98,38",,,,,,-,,,,,,"98,38",,,,,,,"1.117,78",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,,"170.588,39",,,,,,"81.902,40",,,,,,"252.490,79",,,,,,,"2.863.821,02",,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
MILAGRES-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
MIRANTE-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,"101,56",,,,,,-,,,,,,"101,56",,,,,,,"1.153,84",,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
MURITIBA-BA,,,,,BA,,,,"88,86",,,,,,-,,,,,,"88,86",,,,,,,"1.009,61",,,,,,,,
MUTUIPE-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAZARE-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
NORDESTINA-BA,,,,,BA,,,,"66,65",,,,,,-,,,,,,"66,65",,,,,,,"757,20",,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"85,69",,,,,,-,,,,,,"85,69",,,,,,,"973,56",,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"69,82",,,,,,-,,,,,,"69,82",,,,,,,"793,25",,,,,,,,
OLINDINA-BA,,,,,BA,,,,"82,51",,,,,,-,,,,,,"82,51",,,,,,,"937,48",,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"63,47",,,,,,-,,,,,,"63,47",,,,,,,"721,13",,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"72,99",,,,,,-,,,,,,"72,99",,,,,,,"829,31",,,,,,,,
