JEQUIA DA PRAIA-AL,,,,,,AL,,"463,16",,,,,,,-,,,,,"463,16",,,,,,"463,16",,,,,,,,
JOAQUIM GOMES-AL,,,,,,AL,,"573,44",,,,,,,-,,,,,"573,44",,,,,,"573,44",,,,,,,,
JUNDIA-AL,,,,,,AL,,"441,11",,,,,,,-,,,,,"441,11",,,,,,"441,11",,,,,,,,
JUNQUEIRO-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
MACEIO-AL,,,,,,AL,,"73.923,80",,,,,,,"15.746,38",,,,,"89.670,18",,,,,,"89.670,18",,,,,,,,
MARAGOGI-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
MARECHAL DEODORO-AL,,,,,,AL,,"84.154,16",,,,,,,"55.365,51",,,,,"139.519,67",,,,,,"139.519,67",,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
MESSIAS-AL,,,,,,AL,,"507,28",,,,,,,-,,,,,"507,28",,,,,,"507,28",,,,,,,,
MURICI-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
NOVO LINO-AL,,,,,,AL,,"463,16",,,,,,,-,,,,,"463,16",,,,,,"463,16",,,,,,,,
PARIPUEIRA-AL,,,,,,AL,,"441,11",,,,,,,"5.982,34",,,,,"6.423,45",,,,,,"6.423,45",,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,AL,,"485,22",,,,,,,-,,,,,"485,22",,,,,,"485,22",,,,,,,,
PENEDO-AL,,,,,,AL,,"727,83",,,,,,,-,,,,,"727,83",,,,,,"727,83",,,,,,,,
PIACABUCU-AL,,,,,,AL,,"529,33",,,,,,,-,,,,,"529,33",,,,,,"529,33",,,,,,,,
PILAR-AL,,,,,,AL,,"96.199,33",,,,,,,"61.650,24",,,,,"157.849,57",,,,,,"157.849,57",,,,,,,,
PINDOBA-AL,,,,,,AL,,"441,11",,,,,,,-,,,,,"441,11",,,,,,"441,11",,,,,,,,
PORTO CALVO-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
PORTO DE PEDRAS-AL,,,,,,AL,,"463,16",,,,,,,-,,,,,"463,16",,,,,,"463,16",,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,AL,,"529,33",,,,,,,-,,,,,"529,33",,,,,,"529,33",,,,,,,,
RIO LARGO-AL,,,,,,AL,,"9.693,44",,,,,,,"5.768,59",,,,,"15.462,03",,,,,,"15.462,03",,,,,,,,
ROTEIRO-AL,,,,,,AL,,"64.022,23",,,,,,,"598,24",,,,,"64.620,47",,,,,,"64.620,47",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,AL,,"63.841,92",,,,,,,"463,52",,,,,"64.305,44",,,,,,"64.305,44",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,AL,,"463,16",,,,,,,-,,,,,"463,16",,,,,,"463,16",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,AL,,"573,44",,,,,,,-,,,,,"573,44",,,,,,"573,44",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,AL,,"617,55",,,,,,,-,,,,,"617,55",,,,,,"617,55",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,AL,,"248.800,75",,,,,,,"162.250,42",,,,,"411.051,17",,,,,,"411.051,17",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,AL,,"441,11",,,,,,,-,,,,,"441,11",,,,,,"441,11",,,,,,,,
SATUBA-AL,,,,,,AL,,"11.818,38",,,,,,,"7.295,66",,,,,"19.114,04",,,,,,"19.114,04",,,,,,,,
TEOTONIO VILELA-AL,,,,,,AL,,"683,72",,,,,,,-,,,,,"683,72",,,,,,"683,72",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,AL,,"727,83",,,,,,,-,,,,,"727,83",,,,,,"727,83",,,,,,,,
VICOSA-AL,,,,,,AL,,"595,50",,,,,,,-,,,,,"595,50",,,,,,"595,50",,,,,,,,
ALAGOAS  TOTAL,,,,,,,,"2.130.373,33",,,,,,,"387.334,54",,,,,"2.517.707,87",,,,,,"2.517.707,87",,,,,,,,
ANAMA-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
AUTAZES-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
BERURI-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
CAREIRO-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
COARI-AM,,,,,,AM,,"1.865.908,64",,,,,,,"1.853.028,81",,,,,"3.718.937,45",,,,,,"3.718.937,45",,,,,,,,
CODAJAS-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
IRANDUBA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
ITACOATIARA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
ITAPIRANGA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
MANACAPURU-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
MANAQUIRI-AM,,,,,,AM,,-,,,,,,,"3.101,19",,,,,"3.101,19",,,,,,"3.101,19",,,,,,,,
MANAUS-AM,,,,,,AM,,"1.349.310,24",,,,,,,"106.101,20",,,,,"1.455.411,44",,,,,,"1.455.411,44",,,,,,,,
PARINTINS-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
SILVES-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
TEFE-AM,,,,,,AM,,"133.128,44",,,,,,,"99.846,33",,,,,"232.974,77",,,,,,"232.974,77",,,,,,,,
URUCARA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
URUCURITUBA-AM,,,,,,AM,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,"3.348.347,32",,,,,,,"2.156.543,69",,,,,"5.504.891,01",,,,,,"5.504.891,01",,,,,,,,
LARANJAL DO JARI-AP,,,,,,AP,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
MACAPA-AP,,,,,,AP,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
MAZAGAO-AP,,,,,,AP,,-,,,,,,,"8.428,78",,,,,"8.428,78",,,,,,"8.428,78",,,,,,,,
AMAPA  TOTAL,,,,,,,,-,,,,,,,"25.286,34",,,,,"25.286,34",,,,,,"25.286,34",,,,,,,,
ACAJUTIBA-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
ADUSTINA-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
AGUA FRIA-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
AIQUARA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ALAGOINHAS-BA,,,,,,BA,,"394.881,41",,,,,,,"228.192,67",,,,,"623.074,08",,,,,,"623.074,08",,,,,,,,
ALCOBACA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
ALMADINA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
AMARGOSA-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
AMELIA RODRIGUES-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
ANAGE-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
ANGUERA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ANTAS-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
ANTONIO CARDOSO-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
APORA-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
APUAREMA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ARACAS-BA,,,,,,BA,,"263.254,67",,,,,,,"137.694,72",,,,,"400.949,39",,,,,,"400.949,39",,,,,,,,
ARACI-BA,,,,,,BA,,"1.697,02",,,,,,,-,,,,,"1.697,02",,,,,,"1.697,02",,,,,,,,
ARAMARI-BA,,,,,,BA,,"1.544,85",,,,,,,"203,36",,,,,"1.748,21",,,,,,"1.748,21",,,,,,,,
ARATACA-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
ARATUIPE-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
AURELINO LEAL-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
BAIXA GRANDE-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
BANZAE-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
BARRA DO CHOCA-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
BARRA DO ROCHA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
BARRO PRETO-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
BARROCAS-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
BELMONTE-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
BELO CAMPO-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
BIRITINGA-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
BOA NOVA-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
BREJOES-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
BUERAREMA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAATIBA-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
CACHOEIRA-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
CAEM-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
CAETANOS-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
CAIRU-BA,,,,,,BA,,"39.847,01",,,,,,,"417.987,20",,,,,"457.834,21",,,,,,"457.834,21",,,,,,,,
CAMACAN-BA,,,,,,BA,,"1.484,89",,,,,,,-,,,,,"1.484,89",,,,,,"1.484,89",,,,,,,,
CAMACARI-BA,,,,,,BA,,"2.388,83",,,,,,,"112,37",,,,,"2.501,20",,,,,,"2.501,20",,,,,,,,
CAMAMU-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
CANAVIEIRAS-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
CANDEAL-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
CANDEIAS-BA,,,,,,BA,,"243.719,57",,,,,,,"266.555,36",,,,,"510.274,93",,,,,,"510.274,93",,,,,,,,
CANDIDO SALES-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
CANSANCAO-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
CANUDOS-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
CAPIM GROSSO-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
CARAVELAS-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
CARDEAL DA SILVA-BA,,,,,,BA,,"112.282,16",,,,,,,"31.423,33",,,,,"143.705,49",,,,,,"143.705,49",,,,,,,,
CASTRO ALVES-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
CATU-BA,,,,,,BA,,"173.255,75",,,,,,,"92.324,77",,,,,"265.580,52",,,,,,"265.580,52",,,,,,,,
CICERO DANTAS-BA,,,,,,BA,,"1.484,89",,,,,,,-,,,,,"1.484,89",,,,,,"1.484,89",,,,,,,,
CIPO-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
COARACI-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
CONCEICAO DO COITE-BA,,,,,,BA,,"1.750,05",,,,,,,-,,,,,"1.750,05",,,,,,"1.750,05",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
CONDE-BA,,,,,,BA,,"3.551,58",,,,,,,"1.401,42",,,,,"4.953,00",,,,,,"4.953,00",,,,,,,,
CORACAO DE MARIA-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
CORONEL JOAO SA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
CRAVOLANDIA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
CRISOPOLIS-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,BA,,"1.697,02",,,,,,,-,,,,,"1.697,02",,,,,,"1.697,02",,,,,,,,
DARIO MEIRA-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
DIAS D'AVILA-BA,,,,,,BA,,"1.697,02",,,,,,,-,,,,,"1.697,02",,,,,,"1.697,02",,,,,,,,
DOM MACEDO COSTA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ELISIO MEDRADO-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ENCRUZILHADA-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
ENTRE RIOS-BA,,,,,,BA,,"238.493,74",,,,,,,"149.951,69",,,,,"388.445,43",,,,,,"388.445,43",,,,,,,,
ESPLANADA-BA,,,,,,BA,,"494.821,88",,,,,,,"340.708,19",,,,,"835.530,07",,,,,,"835.530,07",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,BA,,"1.750,05",,,,,,,-,,,,,"1.750,05",,,,,,"1.750,05",,,,,,,,
EUNAPOLIS-BA,,,,,,BA,,"1.909,15",,,,,,,-,,,,,"1.909,15",,,,,,"1.909,15",,,,,,,,
FATIMA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
FEIRA DE SANTANA-BA,,,,,,BA,,"2.121,28",,,,,,,-,,,,,"2.121,28",,,,,,"2.121,28",,,,,,,,
FIRMINO ALVES-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
FLORESTA AZUL-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
GANDU-BA,,,,,,BA,,"1.484,89",,,,,,,-,,,,,"1.484,89",,,,,,"1.484,89",,,,,,,,
GAVIAO-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
GLORIA-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
GONGOGI-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,BA,,"1.325,80",,,,,,,-,,,,,"1.325,80",,,,,,"1.325,80",,,,,,,,
GUARATINGA-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
HELIOPOLIS-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
IACU-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
IBICARAI-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
IBICUI-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
IBIQUERA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
IBIRAPUA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
IBIRATAIA-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
ICHU-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
IGRAPIUNA-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
IGUAI-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
ILHEUS-BA,,,,,,BA,,"2.121,28",,,,,,,-,,,,,"2.121,28",,,,,,"2.121,28",,,,,,,,
INHAMBUPE-BA,,,,,,BA,,"3.082,57",,,,,,,"787,76",,,,,"3.870,33",,,,,,"3.870,33",,,,,,,,
IPECAETA-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
IPIAU-BA,,,,,,BA,,"1.643,99",,,,,,,-,,,,,"1.643,99",,,,,,"1.643,99",,,,,,,,
IPIRA-BA,,,,,,BA,,"1.750,05",,,,,,,-,,,,,"1.750,05",,,,,,"1.750,05",,,,,,,,
IRAJUBA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
IRARA-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
ITABELA-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
ITABERABA-BA,,,,,,BA,,"1.750,05",,,,,,,-,,,,,"1.750,05",,,,,,"1.750,05",,,,,,,,
ITABUNA-BA,,,,,,BA,,"2.121,28",,,,,,,-,,,,,"2.121,28",,,,,,"2.121,28",,,,,,,,
ITACARE-BA,,,,,,BA,,"1.431,86",,,,,,,-,,,,,"1.431,86",,,,,,"1.431,86",,,,,,,,
ITAGI-BA,,,,,,BA,,"1.166,70",,,,,,,-,,,,,"1.166,70",,,,,,"1.166,70",,,,,,,,
ITAGIBA-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
ITAGIMIRIM-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ITAJUIPE-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
ITAMARAJU-BA,,,,,,BA,,"1.803,09",,,,,,,-,,,,,"1.803,09",,,,,,"1.803,09",,,,,,,,
ITAMARI-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ITAMBE-BA,,,,,,BA,,"1.537,93",,,,,,,-,,,,,"1.537,93",,,,,,"1.537,93",,,,,,,,
ITANAGRA-BA,,,,,,BA,,"80.433,31",,,,,,,"13.260,41",,,,,"93.693,72",,,,,,"93.693,72",,,,,,,,
ITANHEM-BA,,,,,,BA,,"1.378,83",,,,,,,-,,,,,"1.378,83",,,,,,"1.378,83",,,,,,,,
ITAPARICA-BA,,,,,,BA,,"110.063,09",,,,,,,"171.730,03",,,,,"281.793,12",,,,,,"281.793,12",,,,,,,,
ITAPE-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
ITAPEBI-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
ITAPETINGA-BA,,,,,,BA,,"1.750,05",,,,,,,-,,,,,"1.750,05",,,,,,"1.750,05",,,,,,,,
ITAPICURU-BA,,,,,,BA,,"1.484,89",,,,,,,-,,,,,"1.484,89",,,,,,"1.484,89",,,,,,,,
ITAPITANGA-BA,,,,,,BA,,"1.113,67",,,,,,,-,,,,,"1.113,67",,,,,,"1.113,67",,,,,,,,
ITAQUARA-BA,,,,,,BA,,"1.060,64",,,,,,,-,,,,,"1.060,64",,,,,,"1.060,64",,,,,,,,
ITARANTIM-BA,,,,,,BA,,"1.272,77",,,,,,,-,,,,,"1.272,77",,,,,,"1.272,77",,,,,,,,
ITATIM-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
ITIRUCU-BA,,,,,,BA,,"1.219,73",,,,,,,-,,,,,"1.219,73",,,,,,"1.219,73",,,,,,,,
