MURICI-AL,,,,,,,,AL,,"727,90",,,,,,,-,,,,,,,"727,90",,,,,,"7.338,51",,,,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,"566,15",,,,,,,-,,,,,,,"566,15",,,,,,"5.707,71",,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,"539,19",,,,,,,"7.650,75",,,,,,,"8.189,94",,,,,,"87.164,80",,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,"593,11",,,,,,,-,,,,,,,"593,11",,,,,,"5.979,51",,,,,,,,,,
PENEDO-AL,,,,,,,,AL,,"889,66",,,,,,,-,,,,,,,"889,66",,,,,,"1.324.130,74",,,,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,"647,03",,,,,,,-,,,,,,,"647,03",,,,,,"6.523,11",,,,,,,,,,
PILAR-AL,,,,,,,,AL,,"136.316,62",,,,,,,"87.437,33",,,,,,,"223.753,95",,,,,,"1.997.891,59",,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,"539,19",,,,,,,-,,,,,,,"539,19",,,,,,"5.435,92",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,"727,90",,,,,,,-,,,,,,,"727,90",,,,,,"7.338,51",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,"566,15",,,,,,,-,,,,,,,"566,15",,,,,,"5.707,71",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,"647,03",,,,,,,-,,,,,,,"647,03",,,,,,"6.523,11",,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,"11.887,41",,,,,,,"7.076,16",,,,,,,"18.963,57",,,,,,"195.563,41",,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,"62.273,30",,,,,,,"632,38",,,,,,,"62.905,68",,,,,,"498.998,39",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,"61.674,00",,,,,,,"181,95",,,,,,,"61.855,95",,,,,,"67.946,08",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,"566,15",,,,,,,-,,,,,,,"566,15",,,,,,"5.707,71",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,"700,94",,,,,,,-,,,,,,,"700,94",,,,,,"7.066,71",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,"754,86",,,,,,,-,,,,,,,"754,86",,,,,,"7.610,30",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,"229.890,84",,,,,,,"143.618,86",,,,,,,"373.509,70",,,,,,"4.627.278,47",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,"539,19",,,,,,,-,,,,,,,"539,19",,,,,,"5.435,92",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,"19.429,79",,,,,,,"12.132,27",,,,,,,"31.562,06",,,,,,"1.733.094,29",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,"835,74",,,,,,,-,,,,,,,"835,74",,,,,,"8.425,71",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,"889,66",,,,,,,-,,,,,,,"889,66",,,,,,"8.969,28",,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,"727,90",,,,,,,-,,,,,,,"727,90",,,,,,"7.338,51",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,"2.281.516,46",,,,,,,"427.351,40",,,,,,,"2.708.867,86",,,,,,"28.137.841,92",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
COARI-AM,,,,,,,,AM,,"1.902.016,31",,,,,,,"1.895.242,39",,,,,,,"3.797.258,70",,,,,,"38.268.445,30",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,,,"2.618,74",,,,,,,"2.618,74",,,,,,"27.011,55",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,"1.464.681,38",,,,,,,"101.057,81",,,,,,,"1.565.739,19",,,,,,"11.452.173,22",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"3.366.697,69",,,,,,,"2.084.025,07",,,,,,,"5.450.722,76",,,,,,"50.555.470,52",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,,,"7.710,41",,,,,,,"7.710,41",,,,,,"71.752,35",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,,,"23.131,23",,,,,,,"23.131,23",,,,,,"215.257,05",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"377.492,12",,,,,,,"218.576,25",,,,,,,"596.068,37",,,,,,"4.645.650,69",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
APORA-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,"248.690,36",,,,,,,"128.630,41",,,,,,,"377.320,77",,,,,,"3.816.006,32",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,"1.735,34",,,,,,,-,,,,,,,"1.735,34",,,,,,"16.311,13",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"2.322,23",,,,,,,"519,80",,,,,,,"2.842,03",,,,,,"22.613,52",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,"40.746,75",,,,,,,"427.301,66",,,,,,,"468.048,41",,,,,,"4.377.918,89",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.518,42",,,,,,,-,,,,,,,"1.518,42",,,,,,"14.272,23",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"2.277,97",,,,,,,"45,69",,,,,,,"2.323,66",,,,,,"25.740,48",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"215.022,93",,,,,,,"253.449,60",,,,,,,"468.472,53",,,,,,"4.456.523,96",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.572,65",,,,,,,-,,,,,,,"1.572,65",,,,,,"14.781,97",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"104.119,70",,,,,,,"27.501,46",,,,,,,"131.621,16",,,,,,"1.281.345,27",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
CATU-BA,,,,,,,,BA,,"199.384,92",,,,,,,"113.206,45",,,,,,,"312.591,37",,,,,,"2.856.442,92",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.518,42",,,,,,,-,,,,,,,"1.518,42",,,,,,"14.272,23",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"1.789,57",,,,,,,-,,,,,,,"1.789,57",,,,,,"16.820,84",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,"3.846,84",,,,,,,"1.571,78",,,,,,,"5.418,62",,,,,,"59.424,11",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"1.735,34",,,,,,,-,,,,,,,"1.735,34",,,,,,"16.311,13",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"1.735,34",,,,,,,-,,,,,,,"1.735,34",,,,,,"16.311,13",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"219.577,27",,,,,,,"135.688,90",,,,,,,"355.266,17",,,,,,"3.537.188,62",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"509.901,90",,,,,,,"354.506,07",,,,,,,"864.407,97",,,,,,"12.747.936,61",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"1.789,57",,,,,,,-,,,,,,,"1.789,57",,,,,,"16.820,84",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"1.952,26",,,,,,,-,,,,,,,"1.952,26",,,,,,"18.350,01",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"2.169,18",,,,,,,-,,,,,,,"2.169,18",,,,,,"20.388,92",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"1.138,82",,,,,,,-,,,,,,,"1.138,82",,,,,,"10.704,16",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.518,42",,,,,,,-,,,,,,,"1.518,42",,,,,,"14.272,23",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.355,74",,,,,,,-,,,,,,,"1.355,74",,,,,,"12.743,05",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
IACU-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,"1.247,27",,,,,,,-,,,,,,,"1.247,27",,,,,,"11.723,59",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.409,97",,,,,,,-,,,,,,,"1.409,97",,,,,,"13.252,79",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"2.169,18",,,,,,,-,,,,,,,"2.169,18",,,,,,"20.388,92",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"3.078,23",,,,,,,"767,84",,,,,,,"3.846,07",,,,,,"27.251,44",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,"1.681,11",,,,,,,-,,,,,,,"1.681,11",,,,,,"15.801,41",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,"1.789,57",,,,,,,-,,,,,,,"1.789,57",,,,,,"16.820,84",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"1.084,59",,,,,,,-,,,,,,,"1.084,59",,,,,,"10.194,45",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"1.789,57",,,,,,,-,,,,,,,"1.789,57",,,,,,"16.820,84",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"2.169,18",,,,,,,-,,,,,,,"2.169,18",,,,,,"20.388,92",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.464,19",,,,,,,-,,,,,,,"1.464,19",,,,,,"13.762,49",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,"1.193,04",,,,,,,-,,,,,,,"1.193,04",,,,,,"11.213,88",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,"1.301,50",,,,,,,-,,,,,,,"1.301,50",,,,,,"12.233,34",,,,,,,,,,
