CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,,"3.216,66",,,,,,,,"3.216,66",,,,,,,"11.756,31",,,,,,,,,
COARI-AM,,,,,,,,AM,,,"2.544.815,90",,,,,,,"2.418.386,24",,,,,,,,"4.963.202,14",,,,,,,"20.876.804,78",,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,,"3.216,66",,,,,,,,"3.216,66",,,,,,,"11.756,31",,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,,"3.216,66",,,,,,,,"3.216,66",,,,,,,"11.756,31",,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,,"3.216,66",,,,,,,,"3.216,66",,,,,,,"11.756,31",,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"1.950.596,97",,,,,,,"103.304,73",,,,,,,,"2.053.901,70",,,,,,,"8.094.791,23",,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
TEFE-AM,,,,,,,,AM,,,-,,,,,,,-,,,,,,,,-,,,,,,,"0,11",,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"4.495.412,87",,,,,,,"2.619.750,17",,,,,,,,"7.115.163,04",,,,,,,"29.345.633,21",,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,,"8.393,62",,,,,,,,"8.393,62",,,,,,,"32.415,88",,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,,"25.180,86",,,,,,,,"25.180,86",,,,,,,"97.247,64",,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"430.200,33",,,,,,,"255.294,23",,,,,,,,"685.494,56",,,,,,,"3.005.053,66",,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"293.947,70",,,,,,,"150.249,16",,,,,,,,"444.196,86",,,,,,,"1.774.471,42",,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.336,13",,,,,,,-,,,,,,,,"1.336,13",,,,,,,"5.557,94",,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"918,59",,,,,,,-,,,,,,,,"918,59",,,,,,,"3.821,07",,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.043,85",,,,,,,-,,,,,,,,"1.043,85",,,,,,,"4.342,13",,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"918,59",,,,,,,-,,,,,,,,"918,59",,,,,,,"3.821,07",,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"28.848,26",,,,,,,"327.190,93",,,,,,,,"356.039,19",,,,,,,"1.476.646,20",,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.169,11",,,,,,,-,,,,,,,,"1.169,11",,,,,,,"4.863,18",,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.135,54",,,,,,,"195,46",,,,,,,,"2.331,00",,,,,,,"11.791,16",,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"251.616,48",,,,,,,"272.520,72",,,,,,,,"524.137,20",,,,,,,"2.210.653,04",,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"159.614,88",,,,,,,"51.700,99",,,,,,,,"211.315,87",,,,,,,"922.498,90",,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
CATU-BA,,,,,,,,BA,,,"226.891,73",,,,,,,"106.145,68",,,,,,,,"333.037,41",,,,,,,"1.430.532,67",,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.210,86",,,,,,,-,,,,,,,,"1.210,86",,,,,,,"5.036,88",,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.377,88",,,,,,,-,,,,,,,,"1.377,88",,,,,,,"5.731,62",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.169,11",,,,,,,-,,,,,,,,"1.169,11",,,,,,,"4.863,18",,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"5.077,46",,,,,,,"2.574,75",,,,,,,,"7.652,21",,,,,,,"31.981,19",,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.377,88",,,,,,,-,,,,,,,,"1.377,88",,,,,,,"5.731,62",,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"918,59",,,,,,,-,,,,,,,,"918,59",,,,,,,"3.821,07",,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.419,63",,,,,,,-,,,,,,,,"1.419,63",,,,,,,"5.905,29",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"382.431,59",,,,,,,"250.493,64",,,,,,,,"632.925,23",,,,,,,"2.617.715,33",,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"608.621,79",,,,,,,"406.390,35",,,,,,,,"1.015.012,14",,,,,,,"4.437.920,53",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.377,88",,,,,,,-,,,,,,,,"1.377,88",,,,,,,"5.731,62",,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.544,90",,,,,,,-,,,,,,,,"1.544,90",,,,,,,"6.426,36",,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.002,09",,,,,,,-,,,,,,,,"1.002,09",,,,,,,"4.168,44",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"1.670,16",,,,,,,-,,,,,,,,"1.670,16",,,,,,,"6.947,42",,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"876,83",,,,,,,-,,,,,,,,"876,83",,,,,,,"3.647,39",,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.169,11",,,,,,,-,,,,,,,,"1.169,11",,,,,,,"4.863,18",,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.043,85",,,,,,,-,,,,,,,,"1.043,85",,,,,,,"4.342,13",,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"918,59",,,,,,,-,,,,,,,,"918,59",,,,,,,"3.821,07",,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.085,60",,,,,,,-,,,,,,,,"1.085,60",,,,,,,"4.515,82",,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.043,85",,,,,,,-,,,,,,,,"1.043,85",,,,,,,"4.342,13",,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"918,59",,,,,,,-,,,,,,,,"918,59",,,,,,,"3.821,07",,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.670,16",,,,,,,-,,,,,,,,"1.670,16",,,,,,,"6.947,42",,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.133,57",,,,,,,"449,28",,,,,,,,"2.582,85",,,,,,,"11.700,64",,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"960,34",,,,,,,-,,,,,,,,"960,34",,,,,,,"3.994,77",,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.294,37",,,,,,,-,,,,,,,,"1.294,37",,,,,,,"5.384,24",,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.377,88",,,,,,,-,,,,,,,,"1.377,88",,,,,,,"5.731,62",,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"835,08",,,,,,,-,,,,,,,,"835,08",,,,,,,"3.473,70",,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.169,11",,,,,,,-,,,,,,,,"1.169,11",,,,,,,"4.863,18",,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.377,88",,,,,,,-,,,,,,,,"1.377,88",,,,,,,"5.731,62",,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.670,16",,,,,,,-,,,,,,,,"1.670,16",,,,,,,"6.947,42",,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.127,36",,,,,,,-,,,,,,,,"1.127,36",,,,,,,"4.689,51",,,,,,,,,
