PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,"550,13",,,,,,,,-,,,,,,,,"550,13",,,,,,,"7.664,61",,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,"10.190,53",,,,,,,,"6.070,21",,,,,,,,"16.260,74",,,,,,,"230.822,71",,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,"60.161,33",,,,,,,,"619,02",,,,,,,,"60.780,35",,,,,,,"619.437,29",,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,"60.084,35",,,,,,,,"563,18",,,,,,,,"60.647,53",,,,,,,"187.694,92",,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,"481,36",,,,,,,,-,,,,,,,,"481,36",,,,,,,"6.706,52",,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,"595,98",,,,,,,,-,,,,,,,,"595,98",,,,,,,"8.303,34",,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,"641,82",,,,,,,,-,,,,,,,,"641,82",,,,,,,"8.942,05",,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,"250.582,55",,,,,,,,"168.795,04",,,,,,,,"419.377,59",,,,,,,"5.437.396,71",,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,"458,44",,,,,,,,-,,,,,,,,"458,44",,,,,,,"6.387,17",,,,,,,,
SATUBA-AL,,,,,,,,AL,,,"10.535,85",,,,,,,,"6.455,57",,,,,,,,"16.991,42",,,,,,,"1.772.652,76",,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,"710,59",,,,,,,,-,,,,,,,,"710,59",,,,,,,"9.900,15",,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,"756,43",,,,,,,,-,,,,,,,,"756,43",,,,,,,"10.538,84",,,,,,,,
VICOSA-AL,,,,,,,,AL,,,"618,90",,,,,,,,-,,,,,,,,"618,90",,,,,,,"8.622,70",,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"1.968.674,85",,,,,,,,"395.250,51",,,,,,,,"2.363.925,36",,,,,,,"32.885.087,32",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
ANORI-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
BERURI-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
COARI-AM,,,,,,,,AM,,,"1.564.709,02",,,,,,,,"1.555.683,75",,,,,,,,"3.120.392,77",,,,,,,"46.084.817,45",,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,,,"1.883,47",,,,,,,,"1.883,47",,,,,,,"31.562,59",,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"1.214.826,92",,,,,,,,"106.722,44",,,,,,,,"1.321.549,36",,,,,,,"14.064.830,21",,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
TEFE-AM,,,,,,,,AM,,,"68.694,27",,,,,,,,"51.520,70",,,,,,,,"120.214,97",,,,,,,"153.704,41",,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"2.848.230,21",,,,,,,,"1.792.866,71",,,,,,,,"4.641.096,92",,,,,,,"61.304.831,76",,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,,,"7.306,17",,,,,,,,"7.306,17",,,,,,,"86.726,84",,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,,,"21.918,51",,,,,,,,"21.918,51",,,,,,,"260.180,52",,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"370.251,68",,,,,,,,"216.785,84",,,,,,,,"587.037,52",,,,,,,"5.787.441,06",,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"264.134,27",,,,,,,,"139.968,56",,,,,,,,"404.102,83",,,,,,,"4.581.912,89",,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.768,35",,,,,,,,-,,,,,,,,"1.768,35",,,,,,,"19.835,65",,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.560,66",,,,,,,,"191,28",,,,,,,,"1.751,94",,,,,,,"26.746,13",,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
CAEM-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"41.521,78",,,,,,,,"435.698,00",,,,,,,,"477.219,78",,,,,,,"5.329.924,95",,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.547,30",,,,,,,,-,,,,,,,,"1.547,30",,,,,,,"17.356,17",,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.475,46",,,,,,,,"111,31",,,,,,,,"2.586,77",,,,,,,"30.856,94",,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"250.271,90",,,,,,,,"288.623,78",,,,,,,,"538.895,68",,,,,,,"5.447.092,93",,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.602,56",,,,,,,,-,,,,,,,,"1.602,56",,,,,,,"17.976,06",,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"101.060,21",,,,,,,,"26.693,95",,,,,,,,"127.754,16",,,,,,,"1.529.156,73",,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
CATU-BA,,,,,,,,BA,,,"185.803,92",,,,,,,,"103.388,49",,,,,,,,"289.192,41",,,,,,,"3.424.767,03",,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.547,30",,,,,,,,-,,,,,,,,"1.547,30",,,,,,,"17.356,17",,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.823,61",,,,,,,,-,,,,,,,,"1.823,61",,,,,,,"20.455,50",,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
CONDE-BA,,,,,,,,BA,,,"4.060,98",,,,,,,,"1.692,61",,,,,,,,"5.753,59",,,,,,,"70.488,13",,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.768,35",,,,,,,,-,,,,,,,,"1.768,35",,,,,,,"19.835,65",,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.768,35",,,,,,,,-,,,,,,,,"1.768,35",,,,,,,"19.835,65",,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"225.089,20",,,,,,,,"142.921,05",,,,,,,,"368.010,25",,,,,,,"4.252.615,51",,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"505.764,77",,,,,,,,"351.848,30",,,,,,,,"857.613,07",,,,,,,"14.413.851,18",,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.823,61",,,,,,,,-,,,,,,,,"1.823,61",,,,,,,"20.455,50",,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.989,39",,,,,,,,-,,,,,,,,"1.989,39",,,,,,,"22.315,09",,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"2.210,44",,,,,,,,-,,,,,,,,"2.210,44",,,,,,,"24.794,57",,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"1.160,48",,,,,,,,-,,,,,,,,"1.160,48",,,,,,,"13.017,12",,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.547,30",,,,,,,,-,,,,,,,,"1.547,30",,,,,,,"17.356,17",,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.381,52",,,,,,,,-,,,,,,,,"1.381,52",,,,,,,"15.496,57",,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.271,00",,,,,,,,-,,,,,,,,"1.271,00",,,,,,,"14.256,83",,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.436,78",,,,,,,,-,,,,,,,,"1.436,78",,,,,,,"16.116,45",,,,,,,,
ICHU-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"1.215,74",,,,,,,,-,,,,,,,,"1.215,74",,,,,,,"13.636,98",,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"2.210,44",,,,,,,,-,,,,,,,,"2.210,44",,,,,,,"24.794,57",,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.916,85",,,,,,,,"670,29",,,,,,,,"3.587,14",,,,,,,"34.543,35",,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.326,26",,,,,,,,-,,,,,,,,"1.326,26",,,,,,,"14.876,72",,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.713,09",,,,,,,,-,,,,,,,,"1.713,09",,,,,,,"19.215,79",,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.823,61",,,,,,,,-,,,,,,,,"1.823,61",,,,,,,"20.455,50",,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"1.105,22",,,,,,,,-,,,,,,,,"1.105,22",,,,,,,"12.397,27",,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.492,04",,,,,,,,-,,,,,,,,"1.492,04",,,,,,,"16.736,29",,,,,,,,
